input,output,type,variant,prompt_strategy,temperature,reasoning_effort,image_detail,strategy,complexity,provider,model,model_reported,run,attempt,generation_id,context_tokens,context_components,duration,input_tokens,output_tokens,total_tokens,cached_tokens,cache_write_tokens,reasoning_tokens,cost_usd,cost_prompt_usd,cost_completion_usd,extraction_ok,parse_ok,truncated,sfc_bytes,sfc_lines,stop_reason,native_finish_reason,refusal,error,created_at
messy-1,1-c3-gpt-5.6-terra-1.vue,uis,messy,zero_shot,0.0,medium,auto,c3,messy,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785415036-n00L03mD6TWsbMR3bicB,0,0,24527.3921,3020,2876,5896,0,3017,443,0.0262878125,0.0047178125,0.02157,True,True,False,9740,243,stop,completed,,,2026-07-30T14:37:40.626706
messy-2,2-c3-gpt-5.6-terra-1.vue,uis,messy,zero_shot,0.0,medium,auto,c3,messy,Azure,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785415060-cBbHfazkWId6tICHF2pe,0,0,16586.4227,1810,1592,3402,1280,0,516,0.025525,0.001645,0.02388,True,True,False,4430,132,stop,completed,,,2026-07-30T14:37:57.217127
messy-3,3-c3-gpt-5.6-terra-1.vue,uis,messy,zero_shot,0.0,medium,auto,c3,messy,Azure,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785415077-eFbvnnjLUF55vbP2DLlR,0,0,22034.0886,1810,2508,4318,1280,0,516,0.039265,0.001645,0.03762,True,True,False,7356,245,stop,completed,,,2026-07-30T14:38:19.255204
messy-4,4-c3-gpt-5.6-terra-1.vue,uis,messy,zero_shot,0.0,medium,auto,c3,messy,Azure,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785415099-770Pb3tu2324fcwMBVor,0,0,19239.6405,1810,2124,3934,1280,0,477,0.033505,0.001645,0.03186,True,True,False,6173,166,stop,completed,,,2026-07-30T14:38:38.498846
messy-5,5-c3-gpt-5.6-terra-1.vue,uis,messy,zero_shot,0.0,medium,auto,c3,messy,Azure,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785415118-6z6fm9Do2okFR5vKgArL,0,0,20048.0659,1810,1841,3651,1280,0,500,0.02926,0.001645,0.027615,True,True,False,5237,160,stop,completed,,,2026-07-30T14:38:58.550893
messy-1,1-c1-gemini-3.1-pro-preview-1.vue,uis,messy,zero_shot,0.0,medium,auto,c1,messy,Google,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785415138-ZKFsJJtO0owRttCWClKO,0,0,50151.1595,1666,6765,8431,0,0,4065,0.084512,0.003332,0.08118,True,True,False,8343,230,stop,STOP,,,2026-07-30T14:39:48.707433
messy-2,2-c1-gemini-3.1-pro-preview-1.vue,uis,messy,zero_shot,0.0,medium,auto,c1,messy,Google,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785415188-msujeDYyNcaEwrUGCmt4,0,0,38052.8703,1666,4258,5924,0,0,2879,0.054428,0.003332,0.051096,True,True,False,4265,100,stop,STOP,,,2026-07-30T14:40:26.764299
messy-3,3-c1-gemini-3.1-pro-preview-1.vue,uis,messy,zero_shot,0.0,medium,auto,c1,messy,Google,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785415226-PXwOg398nHvVwwcsryJa,0,0,35904.6342,1666,4936,6602,0,0,2757,0.062564,0.003332,0.059232,True,True,False,6574,171,stop,STOP,,,2026-07-30T14:41:02.671921
messy-4,4-c1-gemini-3.1-pro-preview-1.vue,uis,messy,zero_shot,0.0,medium,auto,c1,messy,Google,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785415262-V3Q1LHg7Q1xiSphz6hyl,0,0,40962.8961,1666,4972,6638,0,0,2838,0.062996,0.003332,0.059664,True,True,False,6560,149,stop,STOP,,,2026-07-30T14:41:43.641666
messy-5,5-c1-gemini-3.1-pro-preview-1.vue,uis,messy,zero_shot,0.0,medium,auto,c1,messy,Google,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785415303-fiRPEznTo5IEL8HZ2GmW,0,0,46662.8215,1666,5492,7158,0,0,3436,0.069236,0.003332,0.065904,True,True,False,6157,138,stop,STOP,,,2026-07-30T14:42:30.308481
messy-1,1-c2-gemini-3.1-pro-preview-1.vue,uis,messy,zero_shot,0.0,medium,auto,c2,messy,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785415350-A77nrIPN25qm2jGDz9Ko,0,0,103126.3497,1668,5867,7535,0,0,3110,0.07374,0.003336,0.070404,True,True,False,9026,202,stop,STOP,,,2026-07-30T14:44:13.442553
messy-2,2-c2-gemini-3.1-pro-preview-1.vue,uis,messy,zero_shot,0.0,medium,auto,c2,messy,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785415453-Q6mfODfupzG3FPzFgmou,0,0,37526.8719,1668,4332,6000,0,0,2985,0.05532,0.003336,0.051984,True,True,False,4302,99,stop,STOP,,,2026-07-30T14:44:50.972425
messy-3,3-c2-gemini-3.1-pro-preview-1.vue,uis,messy,zero_shot,0.0,medium,auto,c2,messy,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785415491-EQvRy0OlWmbI85VCmRey,0,0,32213.7151,1668,5238,6906,0,0,3599,0.066192,0.003336,0.062856,True,True,False,5512,142,stop,STOP,,,2026-07-30T14:45:23.190918
messy-4,4-c2-gemini-3.1-pro-preview-1.vue,uis,messy,zero_shot,0.0,medium,auto,c2,messy,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785415523-HsqgTfAdU8AxCwVYn4LN,0,0,30514.2474,1668,5303,6971,0,0,3353,0.066972,0.003336,0.063636,True,True,False,5732,123,stop,STOP,,,2026-07-30T14:45:53.709155
messy-5,5-c2-gemini-3.1-pro-preview-1.vue,uis,messy,zero_shot,0.0,medium,auto,c2,messy,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785415553-mnS05CKRBEODOftilqcU,0,0,38111.4838,1668,4229,5897,0,0,2586,0.054084,0.003336,0.050748,True,True,False,5219,130,stop,STOP,,,2026-07-30T14:46:31.825707
messy-1,1-c3-gemini-3.1-pro-preview-1.vue,uis,messy,zero_shot,0.0,medium,auto,c3,messy,Google,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785415592-CopT4KRoL8uw7fX5zCBy,0,0,45284.5001,1666,5281,6947,0,0,2301,0.066704,0.003332,0.063372,True,True,False,9397,266,stop,STOP,,,2026-07-30T14:47:17.116199
messy-2,2-c3-gemini-3.1-pro-preview-1.vue,uis,messy,zero_shot,0.0,medium,auto,c3,messy,Google,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785415637-LWbpJ4izEjQE4P48x0Or,0,0,34751.2536,1666,3853,5519,0,0,2727,0.049568,0.003332,0.046236,True,True,False,3569,89,stop,STOP,,,2026-07-30T14:47:51.872432
messy-3,3-c3-gemini-3.1-pro-preview-1.vue,uis,messy,zero_shot,0.0,medium,auto,c3,messy,Google,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785415671-N0Z5wqfEa3iny0oMxDBC,0,0,35545.5515,1666,4563,6229,0,0,2729,0.058088,0.003332,0.054756,True,True,False,5735,149,stop,STOP,,,2026-07-30T14:48:27.421981
messy-4,4-c3-gemini-3.1-pro-preview-1.vue,uis,messy,zero_shot,0.0,medium,auto,c3,messy,Google,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785415707-b5OQlzWhGh73OSqQZSpl,0,0,49737.7417,1666,6371,8037,0,0,4505,0.079784,0.003332,0.076452,True,True,False,5583,137,stop,STOP,,,2026-07-30T14:49:17.162697
messy-5,5-c3-gemini-3.1-pro-preview-1.vue,uis,messy,zero_shot,0.0,medium,auto,c3,messy,Google,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785415757-POr3wWlrWYZkYjklxzxz,0,0,44583.4773,1666,5492,7158,0,0,3436,0.069236,0.003332,0.065904,True,True,False,6157,138,stop,STOP,,,2026-07-30T14:50:01.750882
