input,output,type,variant,prompt_strategy,temperature,reasoning_effort,image_detail,strategy,complexity,provider,model,model_reported,run,attempt,generation_id,context_tokens,context_components,duration,input_tokens,output_tokens,total_tokens,cached_tokens,cache_write_tokens,reasoning_tokens,cost_usd,cost_prompt_usd,cost_completion_usd,extraction_ok,parse_ok,truncated,sfc_bytes,sfc_lines,stop_reason,native_finish_reason,refusal,error,created_at
medium-5,5-b1-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b1,medium,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260130-5Z4IyFpZivEtTKqE14PL,0,0,7672.7588,8078,652,8730,0,0,0,0.022676,0.016156,0.00652,True,True,False,1564,44,stop,end_turn,,,2026-07-28T19:35:40.790376
medium-6,6-b1-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b1,medium,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260139-LWDaAeNwsy6alt93RPw6,0,0,11937.5842,6799,1370,8169,0,0,0,0.027298,0.013598,0.0137,True,True,False,3344,66,stop,end_turn,,,2026-07-28T19:35:52.731970
medium-7,7-b1-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b1,medium,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260150-0tbKM8QCvVC2pDdzhFRa,0,0,7182.9166,7612,657,8269,0,0,0,0.021794,0.015224,0.00657,True,True,False,1614,45,stop,end_turn,,,2026-07-28T19:35:59.918767
medium-8,8-b1-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b1,medium,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260157-WCNQyMvg7uFcG0E2UAIS,0,0,7408.1268,6661,504,7165,0,0,0,0.018362,0.013322,0.00504,True,True,False,1408,46,stop,end_turn,,,2026-07-28T19:36:07.331995
medium-9,9-b1-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b1,medium,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260165-ESfDXwXxKdyi8FIAGZP6,0,0,9828.382,12897,1083,13980,0,0,0,0.036624,0.025794,0.01083,True,True,False,2801,82,stop,end_turn,,,2026-07-28T19:36:17.165366
simple-1,1-b1-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b1,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260174-R7Fy6ZKuPX0QBO0tE3FD,0,0,4656.7359,4217,216,4433,0,0,0,0.010594,0.008434,0.00216,True,True,False,538,23,stop,end_turn,,,2026-07-28T19:36:21.827114
simple-10,10-b1-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b1,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260179-IsyXcIIlHxnLGvmyQJ3v,0,0,9238.4918,12158,966,13124,0,0,0,0.033976,0.024316,0.00966,True,True,False,2577,92,stop,end_turn,,,2026-07-28T19:36:31.068590
simple-2,2-b1-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b1,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260188-Ke8hIV4eL38kPXrsCc9G,0,0,4712.0981,2442,300,2742,0,0,0,0.007884,0.004884,0.003,True,True,False,758,33,stop,end_turn,,,2026-07-28T19:36:35.783697
simple-3,3-b1-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b1,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260193-PXxIt28oO8JsJiqrOFUF,0,0,4534.0583,5722,276,5998,0,0,0,0.014204,0.011444,0.00276,True,True,False,648,30,stop,end_turn,,,2026-07-28T19:36:40.321260
simple-4,4-b1-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b1,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260198-Ayjmx3ubYdZul4Tz8Rux,0,0,5919.5652,6805,479,7284,0,0,0,0.0184,0.01361,0.00479,True,True,False,1235,36,stop,end_turn,,,2026-07-28T19:36:46.243854
simple-5,5-b1-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b1,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260204-L4t8hFuYt2Tv7zUsVxGl,0,0,4910.9755,4636,349,4985,0,0,0,0.012762,0.009272,0.00349,True,True,False,858,36,stop,end_turn,,,2026-07-28T19:36:51.159817
simple-6,6-b1-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b1,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260209-wAlBO9JZm0xvF1WwSSV6,0,0,4883.3613,2820,208,3028,0,0,0,0.00772,0.00564,0.00208,True,True,False,461,17,stop,end_turn,,,2026-07-28T19:36:56.049715
simple-7,7-b1-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b1,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260213-QY921Rrk5b4F5RXB7s8L,0,0,3724.6759,2062,183,2245,0,0,0,0.005954,0.004124,0.00183,True,True,False,406,14,stop,end_turn,,,2026-07-28T19:36:59.777404
simple-8,8-b1-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b1,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260217-2WcH5a0inMbe5eY3xJdW,0,0,4841.6479,4222,340,4562,0,0,0,0.011844,0.008444,0.0034,True,True,False,872,34,stop,end_turn,,,2026-07-28T19:37:04.623055
simple-9,9-b1-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b1,simple,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260222-WWY4cyX78nyjN1veOcyt,0,0,6266.0389,6152,519,6671,0,0,0,0.017494,0.012304,0.00519,True,True,False,1255,39,stop,end_turn,,,2026-07-28T19:37:10.919624
hard-1,1-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,hard,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260228-05gfaCY5mMgj9yGlyHwS,46713,5,8637.583,84637,721,85358,0,72393,0,0.2126805,0.2054705,0.00721,True,True,False,1776,51,stop,end_turn,,,2026-07-28T19:37:19.564837
hard-10,10-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,hard,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260237-7VdVd1tgcqMEs2imzMTO,39206,3,12861.9356,93489,1392,94881,0,58783,43,0.2302895,0.2163695,0.01392,True,True,False,3214,108,stop,end_turn,,,2026-07-28T19:37:32.436337
hard-2,2-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,hard,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260250-VdXfYzWc2zUW0jxlJOiu,20668,1,7962.9107,50936,631,51567,0,30888,0,0.123626,0.117316,0.00631,True,True,False,1532,40,stop,end_turn,,,2026-07-28T19:37:40.406276
hard-3,3-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,hard,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260258-XRnr1QaqpNug10juB9tG,51397,5,10178.6323,127704,854,128558,0,78300,0,0.303098,0.294558,0.00854,True,True,False,2114,77,stop,end_turn,,,2026-07-28T19:37:50.597961
hard-4,4-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,hard,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260268-GIDkqcy4iATn3DH3DcSj,39206,3,10811.9609,82800,979,83779,58783,0,0,0.0695806,0.0597906,0.00979,True,True,False,2490,90,stop,end_turn,,,2026-07-28T19:38:01.416203
